text,label
मुझे धमकाया जा रहा है मंदिर के पास शाम के समय और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन अभी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में दिन के समय। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर शाम के समय और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में दिन के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर दोपहर में और मैं बेहद डरी हुई हूँ। कृपया फ़ौरन सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर दोपहर में। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर दोपहर में और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर शाम के समय और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है स्टेशन के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दोपहर में। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर दोपहर में और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं स्टेशन के पास शाम के समय। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर सुबह के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर रात में। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में सुबह जल्दी। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास रात में। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दोपहर में। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में दोपहर में और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर सुबह के समय। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है होटल के पास शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास रात में। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दोपहर में। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में दिन के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है बाज़ार में सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया जल्दी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर शाम के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में शाम के समय और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में रात में। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं स्टेशन के पास रात में। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर शाम के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर सुबह के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है स्टेशन के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
मुझे धमकाया जा रहा है बाज़ार में रात में और मैं बेहद डरी हुई हूँ। कृपया फ़ौरन सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन फ़ौरन भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास सुबह जल्दी। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
मुझे धमकाया जा रहा है स्टेशन के पास दिन के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर रात में। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है मंदिर के पास रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास शाम के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन अभी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दिन के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है होटल के पास सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर रात में और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दोपहर में। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में सुबह जल्दी। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास रात में। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर शाम के समय। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दोपहर में। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर दिन के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर शाम के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर शाम के समय और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में सुबह जल्दी। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया फ़ौरन सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में दोपहर में और मैं बेहद डरी हुई हूँ। कृपया फ़ौरन सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दिन के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है मंदिर के पास सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दिन के समय। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दोपहर में। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन अभी भेजें।,women_helpline
मुझे धमकाया जा रहा है बाज़ार में दोपहर में और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में सुबह के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास शाम के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में सुबह के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन अभी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास शाम के समय। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दिन के समय। स्थिति जानलेवा स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं स्टेशन के पास सुबह जल्दी। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है मंदिर के पास शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास शाम के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में रात में और मैं बेहद डरी हुई हूँ। कृपया जल्दी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है बाज़ार में दोपहर में और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है स्टेशन के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास सुबह के समय। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास दिन के समय और मैं बेहद डरी हुई हूँ। कृपया जल्दी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है स्टेशन के पास दिन के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर दोपहर में और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है पर्यटक स्थल पर सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं स्टेशन के पास दिन के समय। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास दोपहर में। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास सुबह के समय। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर दिन के समय। स्थिति बहुत ज्यादा ख़तरा है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है मंदिर के पास दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं स्टेशन के पास दोपहर में। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में रात में और मैं बेहद डरी हुई हूँ। कृपया बहुत जरूरी सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में सुबह के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन कृपया भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन फ़ौरन भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया जल्दी सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं मंदिर के पास सुबह जल्दी। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में दिन के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास सुबह के समय और मैं बेहद डरी हुई हूँ। कृपया कृपया सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास शाम के समय। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर शाम के समय। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है स्टेशन के पास रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं हाईवे पर सुबह के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है होटल के पास दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है हाईवे पर रात में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
मुझे धमकाया जा रहा है बाज़ार में दिन के समय और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है बाज़ार में दोपहर में और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन जल्दी भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं पर्यटक स्थल पर शाम के समय। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में रात में और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में दिन के समय। स्थिति फंसे हुए हैं है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में दोपहर में और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं बाज़ार में दोपहर में। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
एक आदमी मेरा पीछा कर रहा है होटल के पास सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन बहुत जरूरी भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है दूरदराज़ इलाके में सुबह जल्दी और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन आपातकाल भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में रात में। स्थिति गंभीर स्थिति है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है होटल के पास सुबह जल्दी और मैं बेहद डरी हुई हूँ। कृपया तुरंत सहायता भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं दूरदराज़ इलाके में सुबह के समय। स्थिति खून बह रहा है है। कृपया तुरंत मदद करें।,women_helpline
मुझे धमकाया जा रहा है मंदिर के पास दिन के समय और मैं बेहद डरी हुई हूँ। कृपया आपातकाल सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है दूरदराज़ इलाके में दिन के समय और मैं बेहद डरी हुई हूँ। कृपया अभी सहायता भेजें।,women_helpline
मुझे धमकाया जा रहा है हाईवे पर रात में और मैं बेहद डरी हुई हूँ। कृपया फ़ौरन सहायता भेजें।,women_helpline
एक आदमी मेरा पीछा कर रहा है पर्यटक स्थल पर दिन के समय और मैं असुरक्षित महसूस कर रही हूँ। कृपया महिला हेल्पलाइन तुरंत भेजें।,women_helpline
बाज़ार में कुछ लोग छेड़छाड़ कर रहे हैं होटल के पास शाम के समय। स्थिति हल्की चोट है। कृपया तुरंत मदद करें।,women_helpline
