text,label
"Tourist fainted due to heat stroke in the market in market late morning, dizzy and vomiting. Emergency medical help required now, please. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident near hotel afternoon, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Group injured in a small bus accident in remote area afternoon, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway at temple at night, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway at temple late morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Driver hurt in a motorcycle crash on highway in remote area during day, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near station early morning, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Group injured in a small bus accident in market afternoon, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Tourist fainted due to heat stroke in the market at temple early morning, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Tourist fell from a cliff near hotel evening with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall near station early morning, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Child slipped near temple water tank in remote area afternoon and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank on highway evening and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff in remote area evening with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Group injured in a small bus accident in remote area early morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market on highway evening, dizzy and vomiting. Emergency medical help required now, please. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food near hotel late morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Child slipped near temple water tank in market at night and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in remote area at night, vomiting and confusion. Please send emergency medical team quickly. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant near hotel evening, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Severe abdominal pain after poisoning at roadside stall on highway during day, vomiting and confusion. Please send emergency medical team quickly. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant on highway late morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff in market late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway in market during day, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Driver hurt in a motorcycle crash on highway near station during day, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident near hotel evening, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near station late morning, possible heart attack. Need ambulance immediately, please hurry. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident at temple late morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near station during day, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Driver hurt in a motorcycle crash on highway in remote area evening, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident in remote area early morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food near hotel during day, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall near station afternoon, vomiting and confusion. Please send emergency medical team quickly. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank near hotel late morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Allergic reaction after street food in market afternoon, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Tourist fell from a cliff on highway late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident at temple during day, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall at tourist spot evening, vomiting and confusion. Please send emergency medical team quickly. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank near station at night and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Hiker bitten by a snake on the trail at temple at night, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is critical with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail on highway during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail in remote area evening, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market near station at night, dizzy and vomiting. Emergency medical help required now, please. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank at tourist spot late morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident at tourist spot during day, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant in market at night, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person choking on food at restaurant on highway early morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant in market during day, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person choking on food at restaurant on highway at night, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person choking on food at restaurant at tourist spot at night, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Driver hurt in a motorcycle crash on highway at temple during day, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Hiker bitten by a snake on the trail in market late morning, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Person choking on food at restaurant at tourist spot late morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is critical with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff at tourist spot during day with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in remote area afternoon, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Group injured in a small bus accident at temple evening, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall at tourist spot during day, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Severe abdominal pain after poisoning at roadside stall in market evening, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Tourist fainted due to heat stroke in the market on highway late morning, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Allergic reaction after street food on highway evening, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank near station afternoon and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath in market evening, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Tourist fainted due to heat stroke in the market in market afternoon, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Driver hurt in a motorcycle crash on highway at tourist spot early morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath at tourist spot late morning, possible heart attack. Need ambulance immediately, please hurry. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway at temple early morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in market evening, vomiting and confusion. Please send emergency medical team quickly. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near hotel during day, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Tourist fell from a cliff in market early morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food in remote area early morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall at temple early morning, vomiting and confusion. Please send emergency medical team quickly. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market in market at night, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Hiker bitten by a snake on the trail in remote area during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Person choking on food at restaurant on highway late morning, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Driver hurt in a motorcycle crash on highway near hotel at night, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in market during day, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Allergic reaction after street food at temple afternoon, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Tourist fainted due to heat stroke in the market near hotel afternoon, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Driver hurt in a motorcycle crash on highway at temple at night, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is critical with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in market late morning, vomiting and confusion. Please send emergency medical team quickly. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food at temple afternoon, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Tourist fainted due to heat stroke in the market near station at night, dizzy and vomiting. Emergency medical help required now, please. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident near hotel early morning, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Hiker bitten by a snake on the trail on highway during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Child slipped near temple water tank on highway late morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail in remote area evening, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Person choking on food at restaurant near station early morning, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person collapsed showing chest pain and shortness of breath in remote area late morning, possible heart attack. Need ambulance immediately, please hurry. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank on highway early morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Group injured in a small bus accident at temple late morning, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Child slipped near temple water tank on highway during day and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident in remote area evening, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant near station during day, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person choking on food at restaurant at tourist spot late morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail at tourist spot during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway in remote area during day, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food in remote area at night, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff in market evening with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is critical with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near hotel early morning, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Allergic reaction after street food in remote area late morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market at tourist spot afternoon, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Tourist fainted due to heat stroke in the market near station early morning, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Hiker bitten by a snake on the trail in market early morning, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is critical with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath on highway during day, possible heart attack. Need ambulance immediately, please hurry. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant on highway at night, can't breathe and turning blue. Need ambulance and immediate help now.",ambulance
"Person choking on food at restaurant in remote area evening, can't breathe and turning blue. Need ambulance and immediate help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food at temple late morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff on highway late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail at temple early morning, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Allergic reaction after street food in market during day, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant near station during day, can't breathe and turning blue. Need ambulance and immediate help now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant in market evening, can't breathe and turning blue. Need ambulance and immediate help now. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall near hotel during day, vomiting and confusion. Please send emergency medical team quickly. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall near hotel afternoon, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Child slipped near temple water tank at temple evening and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Allergic reaction after street food near station at night, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market in remote area late morning, dizzy and vomiting. Emergency medical help required now, please. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway on highway early morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Allergic reaction after street food near hotel evening, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway on highway late morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff at temple at night with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff on highway late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Severe abdominal pain after poisoning at roadside stall at temple early morning, vomiting and confusion. Please send emergency medical team quickly. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath at temple evening, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Person collapsed showing chest pain and shortness of breath at temple early morning, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Person collapsed showing chest pain and shortness of breath at temple evening, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Person choking on food at restaurant in remote area at night, can't breathe and turning blue. Need ambulance and immediate help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall at temple evening, vomiting and confusion. Please send emergency medical team quickly. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food near station afternoon, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Person choking on food at restaurant near hotel early morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food at tourist spot late morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food in remote area during day, difficulty breathing and swelling throat. Please send ambulance asap, this is serious. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident at temple afternoon, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank on highway early morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Hiker bitten by a snake on the trail near station late morning, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food near hotel early morning, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Hiker bitten by a snake on the trail in market early morning, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail at temple during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff at temple at night with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant near hotel during day, can't breathe and turning blue. Need ambulance and immediate help now. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff at tourist spot at night with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Group injured in a small bus accident near hotel during day, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff near hotel late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Tourist fell from a cliff at tourist spot during day with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Child slipped near temple water tank on highway late morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market near station afternoon, dizzy and vomiting. Emergency medical help required now, please. The victim is conscious but injured with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Hiker bitten by a snake on the trail in market during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent.",ambulance
"Tourist fainted due to heat stroke in the market on highway evening, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Tourist fainted due to heat stroke in the market near hotel during day, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Child slipped near temple water tank near hotel during day and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is moderate with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway at tourist spot afternoon, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Hiker bitten by a snake on the trail near station during day, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway in remote area at night, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap.",ambulance
"Person choking on food at restaurant in remote area late morning, can't breathe and turning blue. Need ambulance and immediate help now. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway near hotel evening, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Driver hurt in a motorcycle crash on highway at tourist spot late morning, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person choking on food at restaurant in remote area evening, can't breathe and turning blue. Need ambulance and immediate help now. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident in remote area early morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is stable but bleeding with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff in market late morning with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is life-threatening with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident near station during day, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Driver hurt in a motorcycle crash on highway in remote area evening, multiple fractures and someone trapped under vehicle. Emergency medical assistance required asap. The victim is smoke-filled with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fell from a cliff near hotel during day with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident on highway at night, several bleeding and injured. We need ambulances fast, please respond immediately.",ambulance
"Tourist fell from a cliff in market at night with severe injuries and heavy bleeding, unconscious now. Please send ambulance urgently, need help now.",ambulance
"Severe abdominal pain after poisoning at roadside stall near hotel evening, vomiting and confusion. Please send emergency medical team quickly. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall near station late morning, vomiting and confusion. Please send emergency medical team quickly.",ambulance
"Allergic reaction after street food near station evening, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Group injured in a small bus accident near station late morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank at tourist spot early morning and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now.",ambulance
"Tourist fainted due to heat stroke in the market on highway evening, dizzy and vomiting. Emergency medical help required now, please. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Allergic reaction after street food in market during day, difficulty breathing and swelling throat. Please send ambulance asap, this is serious.",ambulance
"Person collapsed showing chest pain and shortness of breath in remote area during day, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Tourist fainted due to heat stroke in the market in market late morning, dizzy and vomiting. Emergency medical help required now, please. The victim is spreading quickly with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Group injured in a small bus accident on highway early morning, several bleeding and injured. We need ambulances fast, please respond immediately. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank at tourist spot during day and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is multiple casualties with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall on highway late morning, vomiting and confusion. Please send emergency medical team quickly. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Tourist fainted due to heat stroke in the market at tourist spot late morning, dizzy and vomiting. Emergency medical help required now, please.",ambulance
"Hiker bitten by a snake on the trail in remote area afternoon, swelling and severe pain spreading. Please send medical help quickly, it's urgent. The victim is minor with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath near station late morning, possible heart attack. Need ambulance immediately, please hurry. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Child slipped near temple water tank in market afternoon and is drowning, pulled out but not breathing. Urgent CPR needed, ambulance please now. The victim is severe with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Severe abdominal pain after poisoning at roadside stall in remote area evening, vomiting and confusion. Please send emergency medical team quickly. The victim is trapped with visible bleeding and needs immobilization. Send ambulance and medical team asap.",ambulance
"Person collapsed showing chest pain and shortness of breath in market early morning, possible heart attack. Need ambulance immediately, please hurry.",ambulance
"Person collapsed showing chest pain and shortness of breath in remote area late morning, possible heart attack. Need ambulance immediately, please hurry.",ambulance
